pair_id,split,label,pair_type,mutation,first_document_id,second_document_id,first_topic,second_topic,first_text,second_text
train-00302,train,1,near_duplicate,add_sentence,doc-0179,doc-0179-variant,sports,sports,Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern. Fairness bleibt auch in einer engen Wettbewerbssituation wichtig. Eine saubere Technik reduziert das Risiko unnötiger Verletzungen. Nach einer Verletzung wird die Belastung langsam wieder erhöht. Gemeinsame Ziele stärken die Motivation innerhalb der Gruppe. Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Kurze intensive Einheiten benötigen ausreichende Erholung. Der Verein bietet Anfängerinnen und Anfängern eigene Trainingszeiten an.,Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit. Die Mannschaft beginnt das Training mit einer gründlichen Aufwärmphase. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern. Fairness bleibt auch in einer engen Wettbewerbssituation wichtig. Eine saubere Technik reduziert das Risiko unnötiger Verletzungen. Nach einer Verletzung wird die Belastung langsam wieder erhöht. Gemeinsame Ziele stärken die Motivation innerhalb der Gruppe. Der Trainer passt die Belastung an den aktuellen Leistungsstand an. Kurze intensive Einheiten benötigen ausreichende Erholung. Der Verein bietet Anfängerinnen und Anfängern eigene Trainingszeiten an.
train-00303,train,1,near_duplicate,reorder_sentences,doc-0017,doc-0017-variant,science,science,"Unsicherheit wird zusammen mit dem Messwert angegeben. Die Forschenden dokumentieren Messwerte und mögliche Fehlerquellen. Eine grafische Darstellung macht auffällige Muster sichtbar. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Neue Ergebnisse werden mit früheren Studien verglichen. Die Genauigkeit steigt häufig mit der Zahl sauberer Beobachtungen. Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen.","Unsicherheit wird zusammen mit dem Messwert angegeben. Die Forschenden dokumentieren Messwerte und mögliche Fehlerquellen. Eine grafische Darstellung macht auffällige Muster sichtbar. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Die Genauigkeit steigt häufig mit der Zahl sauberer Beobachtungen. Neue Ergebnisse werden mit früheren Studien verglichen. Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen."
train-00304,train,0,easy_negative_different_topic,none,doc-0021,doc-0180,education,daily_life,"Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen.",Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Kleine Reparaturen werden möglichst früh erledigt. Ein einfacher Wochenplan verteilt Aufgaben übersichtlich. Das Paket kann am Abend in einer Abholstation abgeholt werden. Ein fester Platz für Schlüssel spart täglich Zeit. Die Familie plant die Einkäufe für die gesamte Woche.
train-00305,train,1,near_duplicate,combined_light,doc-0049,doc-0049-variant,sports,sports,Gemeinsame Ziele stärken die Motivation innerhalb der Gruppe. Nach einer Verletzung wird die Belastung langsam wieder erhöht. Das Team analysiert nach dem Spiel erfolgreiche und schwache Situationen. Fairness bleibt auch in einer engen Wettbewerbssituation wichtig. Kurze intensive Einheiten benötigen ausreichende Erholung. Ausdauer entsteht durch langfristiges und gleichmäßiges Training.,Gemeinsame Ziele stärken die Motivation innerhalb der Gruppe. Nach einer Verletzung wird die Belastung langsam wieder erhöht. Das Team analysiert nach dem Spiel erfolgreiche und schwache Situationen. Fairness bleibt auch in einer engen Wettbewerbssituation bedeutsam. entsteht durch langfristiges und gleichmäßiges Training. Kurze intensive Einheiten benötigen ausreichende Erholung.
train-00306,train,1,near_duplicate,replace_words,doc-0151,doc-0151-variant,education,education,Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Eine klare Rückmeldung hilft beim Korrigieren typischer Fehler. Ein Beispiel aus dem Alltag erleichtert das Verständnis einer Regel. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Die Lernenden wiederholen neue Wörter in kurzen Abständen.,Regelmäßige Wiederholung steigert die langfristige Erinnerung. Die Gruppe diskutiert unterschiedliche Lösungen und begründet ihre Wahl. Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Eine klare Rückmeldung unterstützt beim Korrigieren typischer Fehler. Ein Beispiel aus dem Alltag erleichtert das Verständnis einer Regel. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Die Lernenden wiederholen aktuelle Wörter in kurzen Abständen.
train-00307,train,1,near_duplicate,combined_light,doc-0068,doc-0068-variant,culture,culture,"Ein Film kann historische Ereignisse aus persönlicher Perspektive erzählen. Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Literatur kann gesellschaftliche Konflikte aus ungewohnter Sicht zeigen. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Eine Führung erklärt die Entstehung ausgewählter Bilder. Lokale Musikgruppen treten auf einem kleinen Stadtfest auf. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen.","Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Ein Film kann Ereignisse aus persönlicher Perspektive erzählen. Literatur kann gesellschaftliche Konflikte aus ungewohnter Sicht zeigen. Die Gestaltung eines öffentlichen prägt das Leben im Viertel. Die Bibliothek organisiert häufig Lesungen und Gespräche. Die Ausstellung stellt unterschiedliche Sichtweisen nebeneinander. Eine Führung erklärt die Entstehung ausgewählter Bilder. Lokale Musikgruppen treten auf einem kleinen Stadtfest auf. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen."
train-00308,train,1,near_duplicate,reorder_sentences,doc-0107,doc-0107-variant,science,science,"Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Ausreißer werden geprüft und nicht automatisch entfernt. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt.","Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Ausreißer werden geprüft und nicht automatisch entfernt. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt."
train-00309,train,1,near_duplicate,reorder_sentences,doc-0107,doc-0107-variant,science,science,"Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Ausreißer werden geprüft und nicht automatisch entfernt. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt.","Ausreißer werden geprüft und nicht automatisch entfernt. Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt."
train-00310,train,1,near_duplicate,delete_words,doc-0101,doc-0101-variant,education,education,Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Eine klare Rückmeldung hilft beim Korrigieren typischer Fehler. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen.,Die Lehrkraft verbindet mit konkreten Alltagssituationen. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Die Auswertung zwischen Erkennen und selbstständigem Anwenden. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Regelmäßige Wiederholung die langfristige Erinnerung. Eine klare Rückmeldung hilft beim Korrigieren typischer Fehler. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen.
train-00311,train,1,near_duplicate,reorder_sentences,doc-0034,doc-0034-variant,health,health,"Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Entspannungstechniken können den Umgang mit Stress erleichtern. Eine ausgewogene Mahlzeit enthält Gemüse, Eiweiß und komplexe Kohlenhydrate. Ein realistischer Trainingsplan verhindert unnötige Überlastung. Bei starken oder anhaltenden Symptomen ist professionelle Beratung notwendig. Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Eine gute Körperhaltung entlastet Rücken und Schultern. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer.","Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Entspannungstechniken können den Umgang mit Stress erleichtern. Eine ausgewogene Mahlzeit enthält Gemüse, Eiweiß und komplexe Kohlenhydrate. Ein realistischer Trainingsplan verhindert unnötige Überlastung. Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Bei starken oder anhaltenden Symptomen ist professionelle Beratung notwendig. Eine gute Körperhaltung entlastet Rücken und Schultern. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer."
train-00312,train,1,near_duplicate,add_sentence,doc-0047,doc-0047-variant,science,science,"Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Eine Hypothese muss durch beobachtbare Daten überprüfbar sein. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Die Schlussfolgerung darf nicht über die erhobenen Daten hinausgehen. Die Forschenden dokumentieren Messwerte und mögliche Fehlerquellen. Eine grafische Darstellung macht auffällige Muster sichtbar.","Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Eine Hypothese muss durch beobachtbare Daten überprüfbar sein. Offene Daten erleichtern die unabhängige Überprüfung einer Untersuchung. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Ein Kontrollversuch hilft bei der Interpretation des Ergebnisses. Die Schlussfolgerung darf nicht über die erhobenen Daten hinausgehen. Die Forschenden dokumentieren Messwerte und mögliche Fehlerquellen. Eine grafische Darstellung macht auffällige Muster sichtbar. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt."
train-00313,train,0,easy_negative_different_topic,none,doc-0006,doc-0168,work,culture,Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Klare Zuständigkeiten verhindern doppelte Arbeit. Eine realistische Planung berücksichtigt auch unerwartete Probleme.,"Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Digitale Sammlungen machen seltene Dokumente leichter zugänglich. Ein Übersetzer muss Bedeutung und Ton des Originals berücksichtigen. Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Eine Führung erklärt die Entstehung ausgewählter Bilder."
train-00314,train,1,near_duplicate,reorder_sentences,doc-0153,doc-0153-variant,environment,environment,Solaranlagen liefern auch an kühlen Tagen elektrische Energie. Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum. Der Fluss wird regelmäßig auf Schadstoffe untersucht.,Öffentliche Verkehrsmittel reduzieren den Verkehr in der Innenstadt. Solaranlagen liefern auch an kühlen Tagen elektrische Energie. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Kleine Veränderungen im Alltag senken den persönlichen Energieverbrauch. Naturnahe Flächen bieten Insekten und Vögeln wichtigen Lebensraum. Der Fluss wird regelmäßig auf Schadstoffe untersucht.
train-00315,train,0,hard_negative_same_topic,none,doc-0158,doc-0148,culture,culture,"Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Das Museum zeigt Werke aus mehreren historischen Epochen. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Ein Film kann historische Ereignisse aus persönlicher Perspektive erzählen. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche.",Literatur kann gesellschaftliche Konflikte aus ungewohnter Sicht zeigen. Ein Film kann historische Ereignisse aus persönlicher Perspektive erzählen. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Eine Führung erklärt die Entstehung ausgewählter Bilder. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Lokale Musikgruppen treten auf einem kleinen Stadtfest auf.
train-00316,train,1,near_duplicate,add_sentence,doc-0021,doc-0021-variant,education,education,"Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen.","Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Die Gruppe diskutiert verschiedene Lösungen und begründet ihre Wahl. Fehler werden nicht bestraft, sondern als Hinweis für die nächste Übung genutzt. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Ein strukturierter Lernplan reduziert unnötige Wiederholungen. Kurze Tests zeigen, welche Begriffe noch unsicher sind. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Digitale Übungen können den individuellen Lernfortschritt sichtbar machen."
